algorithm,heap_type,graph_source,graph_family,graph_size,graph_parameters,seed,start_vertex,output_value,comparison_count,cut_count,decrease_key_count,distance_checksum,edge_scan_count,extract_min_count,graph_average_degree,graph_directed,graph_maximum_degree,graph_num_edges,graph_num_vertices,insert_count,link_count,meld_count,mst_weight,node_allocation_count,peak_size,pointer_traversal_count,reachable_output_count,reachable_vertex_count,relax_attempt_count,successful_decrease_key_count,successful_key_update_count,successful_relax_count,swap_count,visited_vertex_count
dijkstra,fibonacci,synthetic,sparse_er_nm,100,"n=100,m=300",9,99,7271.0,1280,23,56,7271.0,600,100,6.0,False,17,300,100,100,401,0,,100,61,2604,100,100,300,56,,155,0,
prim,binary,synthetic,sparse_er_nm,100,"n=100,m=300",9,0,2016.0,1327,0,97,,600,100,6.0,False,17,300,100,100,0,0,2016.0,0,61,0,,,,97,196,,681,100
prim,pairing,synthetic,sparse_er_nm,100,"n=100,m=300",9,0,2016.0,776,97,97,,600,100,6.0,False,17,300,100,100,679,679,2016.0,100,61,755,,,,97,196,,0,100
prim,fibonacci,synthetic,sparse_er_nm,100,"n=100,m=300",9,0,2016.0,1166,62,97,,600,100,6.0,False,17,300,100,100,284,0,2016.0,100,61,2030,,,,97,196,,0,100
dijkstra,binary,synthetic,dense_er_np,25,"n=25,p=0.2",9,0,1989.0,171,0,15,1989.0,180,25,7.2,False,15,90,25,25,0,0,,0,16,0,25,25,90,15,,39,72,
dijkstra,pairing,synthetic,dense_er_np,25,"n=25,p=0.2",9,0,1989.0,130,15,15,1989.0,180,25,7.2,False,15,90,25,25,115,115,,25,16,117,25,25,90,15,,39,0,
dijkstra,fibonacci,synthetic,dense_er_np,25,"n=25,p=0.2",9,0,1989.0,182,3,15,1989.0,180,25,7.2,False,15,90,25,25,44,0,,25,16,319,25,25,90,15,,39,0,
dijkstra,binary,synthetic,dense_er_np,25,"n=25,p=0.2",9,12,861.0,182,0,16,861.0,180,25,7.2,False,15,90,25,25,0,0,,0,18,0,25,25,90,16,,40,77,
dijkstra,pairing,synthetic,dense_er_np,25,"n=25,p=0.2",9,12,861.0,140,16,16,861.0,180,25,7.2,False,15,90,25,25,124,124,,25,18,132,25,25,90,16,,40,0,
dijkstra,fibonacci,synthetic,dense_er_np,25,"n=25,p=0.2",9,12,861.0,193,4,16,861.0,180,25,7.2,False,15,90,25,25,52,0,,25,18,347,25,25,90,16,,40,0,
dijkstra,binary,synthetic,dense_er_np,25,"n=25,p=0.2",9,24,1196.0,190,0,26,1196.0,180,25,7.2,False,15,90,25,25,0,0,,0,17,0,25,25,90,26,,50,72,
dijkstra,pairing,synthetic,dense_er_np,25,"n=25,p=0.2",9,24,1196.0,160,23,26,1196.0,180,25,7.2,False,15,90,25,25,134,134,,25,17,162,25,25,90,26,,50,0,
dijkstra,fibonacci,synthetic,dense_er_np,25,"n=25,p=0.2",9,24,1196.0,223,5,26,1196.0,180,25,7.2,False,15,90,25,25,51,0,,25,17,351,25,25,90,26,,50,0,
prim,binary,synthetic,dense_er_np,25,"n=25,p=0.2",9,0,402.0,227,0,33,,180,25,7.2,False,15,90,25,25,0,0,402.0,0,16,0,,,,33,57,,108,25
prim,pairing,synthetic,dense_er_np,25,"n=25,p=0.2",9,0,402.0,145,29,33,,180,25,7.2,False,15,90,25,25,112,112,402.0,25,16,104,,,,33,57,,0,25
prim,fibonacci,synthetic,dense_er_np,25,"n=25,p=0.2",9,0,402.0,250,20,33,,180,25,7.2,False,15,90,25,25,56,0,402.0,25,16,365,,,,33,57,,0,25
dijkstra,binary,synthetic,dense_er_np,50,"n=50,p=0.12",9,0,2549.0,484,0,36,2549.0,432,50,8.64,False,18,216,50,50,0,0,,0,37,0,50,50,216,36,,85,203,
dijkstra,pairing,synthetic,dense_er_np,50,"n=50,p=0.12",9,0,2549.0,405,36,36,2549.0,432,50,8.64,False,18,216,50,50,369,369,,50,37,374,50,50,216,36,,85,0,
dijkstra,fibonacci,synthetic,dense_er_np,50,"n=50,p=0.12",9,0,2549.0,591,16,36,2549.0,432,50,8.64,False,18,216,50,50,180,0,,50,37,1135,50,50,216,36,,85,0,
dijkstra,binary,synthetic,dense_er_np,50,"n=50,p=0.12",9,25,2134.0,486,0,40,2134.0,432,50,8.64,False,18,216,50,50,0,0,,0,34,0,50,50,216,40,,89,209,
dijkstra,pairing,synthetic,dense_er_np,50,"n=50,p=0.12",9,25,2134.0,395,40,40,2134.0,432,50,8.64,False,18,216,50,50,355,355,,50,34,369,50,50,216,40,,89,0,
dijkstra,fibonacci,synthetic,dense_er_np,50,"n=50,p=0.12",9,25,2134.0,557,19,40,2134.0,432,50,8.64,False,18,216,50,50,159,0,,50,34,1030,50,50,216,40,,89,0,
dijkstra,binary,synthetic,dense_er_np,50,"n=50,p=0.12",9,49,1927.0,498,0,44,1927.0,432,50,8.64,False,18,216,50,50,0,0,,0,35,0,50,50,216,44,,93,212,
dijkstra,pairing,synthetic,dense_er_np,50,"n=50,p=0.12",9,49,1927.0,431,44,44,1927.0,432,50,8.64,False,18,216,50,50,387,387,,50,35,402,50,50,216,44,,93,0,
dijkstra,fibonacci,synthetic,dense_er_np,50,"n=50,p=0.12",9,49,1927.0,608,17,44,1927.0,432,50,8.64,False,18,216,50,50,180,0,,50,35,1120,50,50,216,44,,93,0,
prim,binary,synthetic,dense_er_np,50,"n=50,p=0.12",9,0,735.0,611,0,72,,432,50,8.64,False,18,216,50,50,0,0,735.0,0,37,0,,,,72,121,,289,50
prim,pairing,synthetic,dense_er_np,50,"n=50,p=0.12",9,0,735.0,383,71,72,,432,50,8.64,False,18,216,50,50,311,311,735.0,50,37,364,,,,72,121,,0,50
prim,fibonacci,synthetic,dense_er_np,50,"n=50,p=0.12",9,0,735.0,614,48,72,,432,50,8.64,False,18,216,50,50,141,0,735.0,50,37,933,,,,72,121,,0,50
dijkstra,binary,synthetic,dense_er_np,100,"n=100,p=0.08",9,0,3504.0,1167,0,75,3504.0,964,100,9.64,False,24,482,100,100,0,0,,0,70,0,100,100,482,75,,174,504,
dijkstra,pairing,synthetic,dense_er_np,100,"n=100,p=0.08",9,0,3504.0,964,75,75,3504.0,964,100,9.64,False,24,482,100,100,889,889,,100,70,914,100,100,482,75,,174,0,
dijkstra,fibonacci,synthetic,dense_er_np,100,"n=100,p=0.08",9,0,3504.0,1393,29,75,3504.0,964,100,9.64,False,24,482,100,100,443,0,,100,70,2757,100,100,482,75,,174,0,
dijkstra,binary,synthetic,dense_er_np,100,"n=100,p=0.08",9,50,4789.0,1182,0,81,4789.0,964,100,9.64,False,24,482,100,100,0,0,,0,71,0,100,100,482,81,,180,518,
dijkstra,pairing,synthetic,dense_er_np,100,"n=100,p=0.08",9,50,4789.0,976,81,81,4789.0,964,100,9.64,False,24,482,100,100,895,895,,100,71,900,100,100,482,81,,180,0,
dijkstra,fibonacci,synthetic,dense_er_np,100,"n=100,p=0.08",9,50,4789.0,1402,33,81,4789.0,964,100,9.64,False,24,482,100,100,429,0,,100,71,2729,100,100,482,81,,180,0,
dijkstra,binary,synthetic,dense_er_np,100,"n=100,p=0.08",9,99,6589.0,1188,0,88,6589.0,964,100,9.64,False,24,482,100,100,0,0,,0,67,0,100,100,482,88,,187,514,
dijkstra,pairing,synthetic,dense_er_np,100,"n=100,p=0.08",9,99,6589.0,1023,88,88,6589.0,964,100,9.64,False,24,482,100,100,935,935,,100,67,943,100,100,482,88,,187,0,
dijkstra,fibonacci,synthetic,dense_er_np,100,"n=100,p=0.08",9,99,6589.0,1444,45,88,6589.0,964,100,9.64,False,24,482,100,100,441,0,,100,67,2766,100,100,482,88,,187,0,
prim,binary,synthetic,dense_er_np,100,"n=100,p=0.08",9,0,1350.0,1406,0,132,,964,100,9.64,False,24,482,100,100,0,0,1350.0,0,66,0,,,,132,231,,676,100
prim,pairing,synthetic,dense_er_np,100,"n=100,p=0.08",9,0,1350.0,906,130,132,,964,100,9.64,False,24,482,100,100,774,774,1350.0,100,66,797,,,,132,231,,0,100
prim,fibonacci,synthetic,dense_er_np,100,"n=100,p=0.08",9,0,1350.0,1345,85,132,,964,100,9.64,False,24,482,100,100,326,0,1350.0,100,66,2202,,,,132,231,,0,100
dijkstra,binary,synthetic,grid_2d,25,"rows=5,cols=5",9,0,4241.0,97,0,6,4241.0,80,25,3.2,False,4,40,25,25,0,0,,0,7,0,25,25,40,6,,30,39,
dijkstra,pairing,synthetic,grid_2d,25,"rows=5,cols=5",9,0,4241.0,77,6,6,4241.0,80,25,3.2,False,4,40,25,25,71,71,,25,7,67,25,25,40,6,,30,0,
dijkstra,fibonacci,synthetic,grid_2d,25,"rows=5,cols=5",9,0,4241.0,101,1,6,4241.0,80,25,3.2,False,4,40,25,25,25,0,,25,7,200,25,25,40,6,,30,0,
dijkstra,binary,synthetic,grid_2d,25,"rows=5,cols=5",9,12,2605.0,137,0,6,2605.0,80,25,3.2,False,4,40,25,25,0,0,,0,10,0,25,25,40,6,,30,61,
dijkstra,pairing,synthetic,grid_2d,25,"rows=5,cols=5",9,12,2605.0,103,6,6,2605.0,80,25,3.2,False,4,40,25,25,97,97,,25,10,95,25,25,40,6,,30,0,
dijkstra,fibonacci,synthetic,grid_2d,25,"rows=5,cols=5",9,12,2605.0,145,3,6,2605.0,80,25,3.2,False,4,40,25,25,45,0,,25,10,305,25,25,40,6,,30,0,
dijkstra,binary,synthetic,grid_2d,25,"rows=5,cols=5",9,24,4040.0,88,0,5,4040.0,80,25,3.2,False,4,40,25,25,0,0,,0,6,0,25,25,40,5,,29,39,
dijkstra,pairing,synthetic,grid_2d,25,"rows=5,cols=5",9,24,4040.0,63,5,5,4040.0,80,25,3.2,False,4,40,25,25,58,58,,25,6,58,25,25,40,5,,29,0,
dijkstra,fibonacci,synthetic,grid_2d,25,"rows=5,cols=5",9,24,4040.0,89,2,5,4040.0,80,25,3.2,False,4,40,25,25,21,0,,25,6,181,25,25,40,5,,29,0,
prim,binary,synthetic,grid_2d,25,"rows=5,cols=5",9,0,751.0,129,0,13,,80,25,3.2,False,4,40,25,25,0,0,751.0,0,9,0,,,,13,37,,66,25
prim,pairing,synthetic,grid_2d,25,"rows=5,cols=5",9,0,751.0,72,11,13,,80,25,3.2,False,4,40,25,25,59,59,751.0,25,9,54,,,,13,37,,0,25
prim,fibonacci,synthetic,grid_2d,25,"rows=5,cols=5",9,0,751.0,118,7,13,,80,25,3.2,False,4,40,25,25,19,0,751.0,25,9,195,,,,13,37,,0,25
dijkstra,binary,synthetic,grid_2d,64,"rows=8,cols=8",9,0,17218.0,362,0,21,17218.0,224,64,3.5,False,4,112,64,64,0,0,,0,11,0,64,64,112,21,,84,151,
dijkstra,pairing,synthetic,grid_2d,64,"rows=8,cols=8",9,0,17218.0,269,18,21,17218.0,224,64,3.5,False,4,112,64,64,248,248,,64,11,246,64,64,112,21,,84,0,
dijkstra,fibonacci,synthetic,grid_2d,64,"rows=8,cols=8",9,0,17218.0,401,6,21,17218.0,224,64,3.5,False,4,112,64,64,114,0,,64,11,802,64,64,112,21,,84,0,
dijkstra,binary,synthetic,grid_2d,64,"rows=8,cols=8",9,32,10862.0,398,0,17,10862.0,224,64,3.5,False,4,112,64,64,0,0,,0,14,0,64,64,112,17,,80,172,
dijkstra,pairing,synthetic,grid_2d,64,"rows=8,cols=8",9,32,10862.0,308,17,17,10862.0,224,64,3.5,False,4,112,64,64,291,291,,64,14,290,64,64,112,17,,80,0,
dijkstra,fibonacci,synthetic,grid_2d,64,"rows=8,cols=8",9,32,10862.0,451,8,17,10862.0,224,64,3.5,False,4,112,64,64,140,0,,64,14,945,64,64,112,17,,80,0,
dijkstra,binary,synthetic,grid_2d,64,"rows=8,cols=8",9,63,15508.0,353,0,20,15508.0,224,64,3.5,False,4,112,64,64,0,0,,0,12,0,64,64,112,20,,83,143,
dijkstra,pairing,synthetic,grid_2d,64,"rows=8,cols=8",9,63,15508.0,282,19,20,15508.0,224,64,3.5,False,4,112,64,64,262,262,,64,12,263,64,64,112,20,,83,0,
dijkstra,fibonacci,synthetic,grid_2d,64,"rows=8,cols=8",9,63,15508.0,420,9,20,15508.0,224,64,3.5,False,4,112,64,64,124,0,,64,12,853,64,64,112,20,,83,0,
prim,binary,synthetic,grid_2d,64,"rows=8,cols=8",9,0,1616.0,494,0,34,,224,64,3.5,False,4,112,64,64,0,0,1616.0,0,17,0,,,,34,97,,261,64
prim,pairing,synthetic,grid_2d,64,"rows=8,cols=8",9,0,1616.0,218,28,34,,224,64,3.5,False,4,112,64,64,184,184,1616.0,64,17,181,,,,34,97,,0,64
prim,fibonacci,synthetic,grid_2d,64,"rows=8,cols=8",9,0,1616.0,383,21,34,,224,64,3.5,False,4,112,64,64,75,0,1616.0,64,17,676,,,,34,97,,0,64
dijkstra,binary,synthetic,grid_2d,100,"rows=10,cols=10",9,0,27019.0,663,0,25,27019.0,360,100,3.6,False,4,180,100,100,0,0,,0,17,0,100,100,180,25,,124,287,
dijkstra,pairing,synthetic,grid_2d,100,"rows=10,cols=10",9,0,27019.0,490,25,25,27019.0,360,100,3.6,False,4,180,100,100,465,465,,100,17,466,100,100,180,25,,124,0,
dijkstra,fibonacci,synthetic,grid_2d,100,"rows=10,cols=10",9,0,27019.0,751,11,25,27019.0,360,100,3.6,False,4,180,100,100,217,0,,100,17,1576,100,100,180,25,,124,0,
dijkstra,binary,synthetic,grid_2d,100,"rows=10,cols=10",9,50,21100.0,747,0,33,21100.0,360,100,3.6,False,4,180,100,100,0,0,,0,20,0,100,100,180,33,,132,322,
dijkstra,pairing,synthetic,grid_2d,100,"rows=10,cols=10",9,50,21100.0,573,33,33,21100.0,360,100,3.6,False,4,180,100,100,540,540,,100,20,548,100,100,180,33,,132,0,
dijkstra,fibonacci,synthetic,grid_2d,100,"rows=10,cols=10",9,50,21100.0,835,11,33,21100.0,360,100,3.6,False,4,180,100,100,259,0,,100,20,1745,100,100,180,33,,132,0,
dijkstra,binary,synthetic,grid_2d,100,"rows=10,cols=10",9,99,28780.0,700,0,26,28780.0,360,100,3.6,False,4,180,100,100,0,0,,0,19,0,100,100,180,26,,125,311,
dijkstra,pairing,synthetic,grid_2d,100,"rows=10,cols=10",9,99,28780.0,517,25,26,28780.0,360,100,3.6,False,4,180,100,100,491,491,,100,19,503,100,100,180,26,,125,0,
dijkstra,fibonacci,synthetic,grid_2d,100,"rows=10,cols=10",9,99,28780.0,753,8,26,28780.0,360,100,3.6,False,4,180,100,100,228,0,,100,19,1586,100,100,180,26,,125,0,
prim,binary,synthetic,grid_2d,100,"rows=10,cols=10",9,0,2738.0,886,0,57,,360,100,3.6,False,4,180,100,100,0,0,2738.0,0,22,0,,,,57,156,,464,100
prim,pairing,synthetic,grid_2d,100,"rows=10,cols=10",9,0,2738.0,419,53,57,,360,100,3.6,False,4,180,100,100,362,362,2738.0,100,22,374,,,,57,156,,0,100
prim,fibonacci,synthetic,grid_2d,100,"rows=10,cols=10",9,0,2738.0,722,42,57,,360,100,3.6,False,4,180,100,100,172,0,2738.0,100,22,1310,,,,57,156,,0,100
